2,60,40,60,40,60,30,60,70,1,310.23
13,80,20,60,85,90,40,10,85,1,66.001
16,15,90,75,30,25,80,70,60,1,66.575
7,60,60,65,60,30,70,45,75,1,62.729
10,55,60,30,40,35,55,60,65,1,63.221
24,50,75,65,70,35,70,30,70,1,70.423
6,70,60,70,60,65,30,40,60,1,85.671
11,50,70,70,40,45,60,60,75,1,85.224
3,15,85,10,70,20,80,30,80,1,63.665
26,75,30,80,45,70,50,60,60,1,65.04
21,90,0,60,60,85,0,40,50,1,67.912
20,30,60,15,75,10,90,35,80,1,74.32
4,55,20,20,75,80,30,25,75,1,90.894
23,70,40,70,35,55,45,65,60,1,65.033
27,75,40,75,40,60,35,60,50,1,64.69
19,80,10,70,85,90,25,20,45,1,71.208
25,65,0,30,90,95,5,10,80,1,68.103
1,75,45,80,30,75,30,70,30,1,61.032
14,60,60,75,40,40,45,65,45,1,61.752
9,55,85,60,30,55,45,70,50,1,66.711
8,60,60,75,60,55,30,40,65,1,75.569
17,30,90,80,30,15,75,70,30,1,78.576
12,45,60,40,55,40,25,40,75,1,93.998
18,85,20,75,40,80,10,60,45,1,60.127
22,15,70,15,75,10,80,25,75,1,73.724
15,80,30,65,80,75,20,20,70,1,64.149
5,60,65,45,45,40,75,55,60,1,79.92
