4,23,69,21,82,26,75,31,90,1,195.06
8,65,27,71,38,27,37,59,84,1,50.431
22,14,68,20,40,0,81,61,78,1,52.242
11,28,89,68,32,20,79,68,26,1,53.268
25,26,60,23,73,17,89,30,93,1,57.313
18,41,24,76,75,29,64,30,42,1,55.511
1,71,56,67,36,35,69,66,50,1,61.955
21,30,60,61,85,18,66,24,28,1,55.996
7,55,80,62,80,18,71,35,67,1,57.021
12,24,91,60,33,12,82,74,40,1,47.781
26,72,55,59,72,52,32,35,42,1,69.255
13,20,73,28,70,19,74,34,75,1,54.889
6,71,79,80,76,22,58,26,74,1,62.042
24,64,71,67,72,6,64,22,21,1,93.738
23,67,68,61,65,10,65,35,66,1,63.085
20,27,75,14,65,12,96,33,80,1,58.549
17,78,80,82,18,4,68,79,15,1,51.303
5,24,84,19,84,0,94,17,82,1,54.068
14,67,80,71,36,15,54,69,23,1,117.26
3,16,60,13,49,2,85,55,84,1,54.556
19,84,29,86,73,77,28,22,66,1,71.84
10,22,64,26,32,13,60,70,29,1,50.302
15,72,40,62,73,77,30,28,72,1,51.607
2,28,74,67,67,9,57,23,84,1,53.349
9,16,79,61,32,2,79,78,33,1,44.132
16,21,79,60,36,7,70,90,16,1,45.832
27,71,62,68,60,22,70,40,31,1,55.804
