19,80,0,70,70,100,0,30,20,1,103.48
14,70,70,70,30,30,20,70,30,1,65.133
27,50,60,60,40,40,60,60,50,1,97.363
9,10,90,30,20,0,90,80,50,1,55.695
12,20,70,30,30,20,80,70,50,1,57.288
17,60,90,80,20,20,90,80,30,1,69.935
3,0,90,10,40,0,100,60,70,1,54.294
16,20,80,70,30,20,80,70,50,1,63.382
8,50,60,70,60,50,20,40,50,1,67.969
18,80,10,70,60,80,0,40,30,1,63.734
6,60,60,70,60,70,40,40,60,1,70.816
13,50,0,0,90,80,0,10,90,1,54.591
2,70,60,80,40,80,20,60,30,1,63.226
10,30,70,10,70,10,80,30,80,1,53.859
22,20,70,10,80,0,90,20,80,1,57.093
26,70,19,60,60,80,10,40,30,1,61.722
4,20,20,20,80,20,70,20,80,1,53.733
5,70,10,20,70,90,10,30,50,1,63.438
7,30,70,80,30,20,70,70,30,1,67.192
1,100,60,80,40,70,0,60,10,1,61.965
11,40,60,70,40,40,70,60,60,1,72.995
25,70,0,50,90,100,0,10,50,1,76.833
20,10,70,10,60,0,90,40,90,1,52.545
21,100,0,50,70,100,0,30,30,1,54.366
15,100,0,80,60,100,0,40,30,1,49.452
24,50,10,50,40,30,10,60,50,1,74.221
23,50,40,70,40,60,30,60,40,1,65.359
