27,50,60,70,40,40,40,60,40,1,100.61
14,90,30,90,10,60,20,90,30,1,67.04
24,30,60,60,30,40,60,70,80,1,48.487
9,20,80,70,20,10,70,80,60,1,51.252
17,90,60,90,0,40,30,90,20,1,53.236
3,20,90,70,20,10,90,80,70,1,82.846
8,40,60,70,40,60,30,60,70,1,52.705
12,20,90,60,20,20,80,80,70,1,52.608
25,60,20,30,70,80,20,30,80,1,63.359
4,70,20,20,80,80,20,20,80,1,54.584
6,70,40,70,40,70,30,60,30,1,68.108
16,20,90,60,20,20,80,80,70,1,49.639
5,70,30,30,70,90,20,30,60,1,62.632
21,50,30,30,70,70,30,30,70,1,63.425
11,70,60,70,30,60,30,70,30,1,72.826
22,10,90,30,10,30,80,90,80,1,63.357
18,70,30,70,40,80,30,60,40,1,45.778
26,70,40,70,40,70,40,60,40,1,46.568
20,30,70,30,30,20,80,70,80,1,49.302
13,80,0,10,90,90,0,10,100,1,65.502
19,70,30,60,40,70,30,60,40,1,47.261
23,40,40,60,40,60,30,60,70,1,50.369
1,90,40,80,10,70,20,90,20,1,47.616
2,60,40,60,40,70,20,60,40,1,48.813
15,70,40,70,40,60,30,60,20,1,51.253
7,40,70,70,30,30,60,70,70,1,46.477
10,20,70,60,10,10,90,90,90,1,60.053
