8,33,74,69,81,18,73,36,50,1,274.98
21,74,16,75,67,87,9,25,22,1,44.179
11,25,82,71,31,19,87,72,58,1,45.762
17,71,84,95,11,6,67,78,30,1,43.445
4,29,39,23,81,25,82,22,76,1,50.143
25,61,37,67,77,73,34,16,60,1,54.816
6,67,34,88,74,66,22,32,27,1,49.784
2,36,77,67,35,27,73,62,68,1,50.51
15,78,2,97,80,100,9,22,4,1,49.24
22,7,74,20,67,3,94,20,79,1,50.634
7,23,71,75,64,27,75,18,78,1,61.27
9,31,71,22,3,16,71,88,68,1,46.677
27,25,60,83,69,29,74,26,66,1,80.202
19,100,15,89,77,100,11,26,10,1,46.198
5,90,7,96,78,98,17,22,10,1,47.007
24,23,69,70,61,13,78,32,67,1,45.273
26,80,20,86,67,66,26,32,15,1,51.255
12,23,79,34,15,15,89,87,70,1,49.285
20,23,88,23,79,6,93,28,85,1,43.817
14,73,62,83,40,39,34,67,22,1,47.76
13,46,25,34,86,41,61,16,68,1,45.537
18,88,17,91,72,90,19,33,12,1,50.808
16,12,87,71,29,8,83,72,75,1,44.529
1,99,20,89,28,86,7,68,8,1,64.718
3,7,92,20,74,4,91,24,76,1,46.073
10,24,82,78,40,19,80,61,78,1,46.488
23,37,63,76,47,35,65,65,73,1,50.223
