16,24,89,63,12,17,60,87,9,1,326.72
9,10,76,30,12,13,90,90,55,1,58.369
8,33,34,42,55,35,36,24,45,1,61.82
13,12,6,0,100,75,27,0,100,1,66.687
18,69,9,59,67,66,16,31,60,1,54.34
22,6,14,6,33,0,95,63,27,1,51.018
24,18,30,11,18,9,87,79,75,1,46.778
3,6,89,7,8,0,100,87,82,1,53.465
20,5,62,6,14,1,100,63,88,1,49.654
17,90,58,96,2,9,16,95,6,1,60.951
6,48,55,34,38,43,39,69,75,1,65.561
15,59,28,54,10,54,35,64,82,1,72.787
21,36,38,9,23,38,59,76,84,1,60.688
10,15,67,11,28,9,93,80,69,1,56.213
1,60,72,63,6,40,31,85,41,1,51.751
7,33,80,39,6,5,82,83,65,1,44.655
14,61,63,72,20,59,49,85,29,1,62.423
23,25,21,13,52,15,63,49,80,1,67.618
25,25,7,4,84,37,37,9,96,1,52.021
26,15,31,25,28,44,68,74,87,1,60.447
27,24,59,46,29,10,65,75,58,1,52.69
5,13,20,20,34,47,44,68,73,1,67.217
4,28,39,10,29,27,75,72,81,1,49.916
11,20,84,29,22,40,83,89,58,1,47.507
19,46,6,16,86,48,57,6,86,1,56.435
2,46,32,64,27,34,42,83,80,1,71.358
12,14,60,6,17,4,92,85,27,1,53.988
