24,55,61,43,72,44,60,30,60,1,202.18
27,43,72,61,70,24,72,41,73,1,75.361
26,70,55,59,41,61,37,67,62,1,64.43
9,21,80,62,34,7,85,65,60,1,59.395
10,52,68,49,40,43,76,60,66,1,64.711
15,70,33,57,40,70,38,60,30,1,52.584
16,10,84,60,30,5,90,70,62,1,54.978
2,42,71,54,37,36,65,69,49,1,59.243
18,72,53,61,64,70,35,43,37,1,59.9
5,74,31,44,47,68,27,53,46,1,66.965
23,43,70,46,50,20,70,51,57,1,48.642
20,40,60,34,49,45,72,50,64,1,79.096
8,30,70,60,45,31,72,60,42,1,60.988
25,67,39,32,78,60,43,30,44,1,62.04
4,30,70,40,74,35,78,34,71,1,64.17
7,55,69,59,59,31,59,44,58,1,61.139
13,70,30,39,80,78,20,31,56,1,50.939
6,79,65,41,71,71,78,36,58,1,56.11
19,71,17,42,50,80,42,50,46,1,80.572
21,66,27,40,71,73,35,34,54,1,48.599
1,60,77,65,42,32,64,64,32,1,70.868
14,61,76,62,66,28,68,34,40,1,67.734
12,35,76,58,38,41,60,61,39,1,55.074
11,57,70,70,58,26,56,36,44,1,45.358
17,55,70,69,36,26,59,66,36,1,54.26
22,36,63,56,60,20,70,41,61,1,42.591
3,20,73,30,87,14,90,21,70,1,56.071
