22,0,70,0,100,0,100,0,100,1,573.82
6,70,50,75,20,50,30,80,30,1,94.033
3,0,80,0,100,0,100,0,100,1,56.048
16,0,100,70,20,0,85,80,80,1,89.888
11,50,85,75,20,0,50,80,60,1,96.486
7,50,75,75,20,0,50,80,50,1,75.278
17,70,80,80,10,0,30,90,20,1,80.96
14,75,80,85,10,0,10,90,25,1,76.608
8,0,70,50,20,0,50,80,90,1,89.954
5,70,5,60,50,60,40,50,20,1,104.22
21,75,15,50,20,60,20,80,25,1,116.7
25,50,15,25,40,60,20,60,50,1,96.044
27,0,75,70,20,0,90,80,100,1,85.794
26,50,20,70,20,70,30,80,30,1,87.783
19,100,0,80,10,100,0,90,0,1,63.505
15,75,30,50,20,80,40,80,30,1,81.512
1,85,75,75,25,0,20,75,20,1,89.133
23,0,75,50,100,0,100,0,100,1,71.035
2,0,85,55,20,0,85,80,85,1,72.661
4,0,75,0,100,0,100,0,100,1,63.836
18,75,10,75,15,60,30,85,25,1,86.053
24,0,85,0,100,0,100,0,100,1,55.009
13,0,20,0,100,0,100,0,100,1,60.662
9,0,100,50,15,0,100,85,100,1,61.719
20,0,49,0,100,0,100,0,100,1,47.827
10,0,85,0,100,0,100,0,100,1,53.006
12,0,100,25,90,0,100,10,100,1,62.616
