3,0,15,0,100,0,100,0,100,1,351.39
21,65,13,80,100,92,3,2,88,1,52.706
15,75,18,100,100,100,5,6,71,1,44.95
9,3,96,76,7,0,100,76,84,1,59.721
1,78,40,73,6,67,15,89,21,1,64.773
20,9,28,0,100,9,100,0,100,1,44.232
23,34,73,93,6,73,64,91,16,1,49.984
17,16,100,91,0,14,89,100,11,1,49.688
7,92,70,100,0,76,35,100,14,1,50.355
10,7,86,75,94,17,85,9,88,1,48.738
25,21,32,87,83,83,17,14,82,1,52.24
16,17,90,88,0,21,74,100,3,1,47.994
5,28,14,15,100,79,22,0,100,1,44.571
4,19,17,18,100,27,81,0,100,1,58.873
22,0,17,0,100,17,100,0,100,1,42.621
6,77,34,100,12,85,15,92,8,1,50.258
12,4,89,19,21,11,96,77,91,1,55.026
27,70,85,100,8,65,19,85,9,1,42.459
19,68,12,82,100,67,4,0,100,1,45.108
11,73,79,100,0,78,32,100,1,1,47.34
14,76,89,100,0,68,24,100,7,1,45.265
26,79,38,100,4,69,18,89,10,1,44.414
18,78,9,84,5,97,4,86,9,1,44.145
8,23,90,100,20,65,87,81,84,1,57.885
13,15,0,7,100,39,13,0,100,1,44.572
24,21,74,87,16,19,75,79,24,1,52.659
2,74,79,98,5,78,26,79,15,1,44.501
