14,88,65,86,22,63,19,78,20,1,88.112
23,39,57,54,49,39,54,61,59,1,54.673
21,35,56,40,41,34,63,59,68,1,56.841
11,43,63,63,36,43,55,64,41,1,61.008
19,84,5,20,91,84,45,9,18,1,83.802
7,50,80,77,22,27,60,82,40,1,72.778
15,94,5,35,70,96,4,30,10,1,86.054
16,3,88,65,11,2,93,89,79,1,67.759
4,4,86,12,78,5,92,22,92,1,68.121
20,18,79,14,60,18,82,40,80,1,61.8
22,0,100,14,60,0,100,40,100,1,49.879
25,36,53,37,45,55,59,55,69,1,67.024
10,0,75,26,38,0,100,62,78,1,53.998
5,9,71,28,40,7,87,60,81,1,62.535
1,85,55,87,36,81,34,74,18,1,57.113
17,34,82,85,19,19,84,81,31,1,69.113
3,8,84,16,45,7,92,55,94,1,59.376
2,47,62,69,41,16,56,59,63,1,69.926
13,50,4,2,86,81,35,14,78,1,79.434
26,62,37,59,30,66,32,70,35,1,65.182
6,38,55,56,44,36,62,56,50,1,89.505
8,46,59,55,54,38,55,46,55,1,81.056
24,39,80,39,43,26,74,57,84,1,69.999
12,6,76,29,38,8,86,62,88,1,56.816
27,31,57,67,38,34,62,62,63,1,67.928
9,0,97,6,3,0,99,97,96,1,56.808
18,91,13,59,45,90,9,55,9,1,77.612
