4,30,70,30,70,30,40,30,60,1,234.38
10,30,60,60,70,30,40,30,60,1,44.62
9,20,70,60,30,20,30,70,30,1,43.27
18,30,30,60,90,70,20,20,70,1,42.815
16,30,60,70,30,20,40,70,40,1,45.169
27,30,30,40,70,20,28,30,70,1,43.607
5,30,30,30,70,30,30,30,70,1,41.774
8,30,60,60,30,20,40,60,40,1,43.257
12,40,60,60,30,10,40,70,40,1,52.456
26,40,60,60,40,20,40,60,60,1,45.67
23,30,60,60,30,30,40,60,60,1,49.362
2,30,70,60,30,30,40,60,40,1,44.2
1,70,40,70,30,30,20,70,30,1,45.632
21,30,30,30,90,60,10,10,90,1,45.654
17,10,80,70,20,10,90,80,20,1,44.905
14,30,30,30,80,20,30,20,80,1,47.074
3,20,60,60,40,20,40,60,40,1,43.813
20,30,60,40,70,30,60,30,30,1,50.15
19,40,20,20,80,40,30,20,100,1,50.433
25,20,30,30,70,30,29,20,80,1,43.601
24,30,30,30,80,20,20,20,70,1,47.734
22,30,70,60,30,30,80,60,20,1,41.583
13,20,10,0,100,20,20,0,100,1,47.369
6,30,30,60,90,60,30,20,70,1,45.632
15,20,20,60,70,70,30,30,60,1,45.199
11,30,70,70,30,30,40,70,30,1,45.768
7,30,70,60,30,30,60,70,30,1,42.04
