22,0,100,0,22,0,100,74,100,1,545.01
6,65,75,75,28,61,36,67,30,1,61.839
3,0,100,0,22,0,100,66,100,1,52.28
16,0,100,0,68,0,100,75,100,1,59.356
11,5,100,21,75,0,94,71,76,1,55.802
7,13,95,32,75,16,75,68,88,1,58.123
17,9,91,73,72,0,83,75,36,1,62.109
14,71,70,84,27,34,27,72,17,1,58.998
8,16,100,17,66,0,80,74,82,1,59.73
5,0,84,11,88,0,100,78,100,1,54.82
21,14,79,70,78,8,80,81,73,1,66.964
25,8,90,10,92,9,73,85,88,1,62.913
27,84,83,83,20,21,64,76,31,1,60.051
26,17,81,71,75,10,33,71,29,1,57.642
19,68,19,73,80,26,7,75,25,1,76.591
15,97,0,98,16,96,78,77,24,1,66.171
1,90,33,82,25,59,14,80,5,1,65.157
23,27,88,63,34,18,71,70,17,1,78.484
2,20,80,72,14,13,86,72,61,1,61.182
4,1,91,0,84,0,100,21,100,1,53.343
18,90,11,94,17,83,8,83,4,1,57.488
24,0,100,1,69,0,100,20,100,1,59.234
13,4,92,2,78,0,100,23,100,1,84.829
9,0,100,0,12,0,100,81,100,1,54.288
20,0,100,0,82,0,100,16,100,1,54.323
10,0,100,0,16,0,100,73,100,1,55.788
12,0,100,0,22,0,100,71,94,1,56.307
