7,12,100,75,69,17,82,34,63,1,679.76
15,94,7,80,31,100,0,33,3,1,61.375
2,20,69,66,69,31,61,33,59,1,54.718
16,0,100,30,21,10,93,76,67,1,50.907
13,25,30,6,91,32,58,17,62,1,59.799
20,0,69,0,73,0,100,31,75,1,51.697
27,28,66,73,32,21,64,32,58,1,52.038
19,88,0,97,18,100,0,61,12,1,58.818
14,16,78,73,71,11,61,30,65,1,54.281
10,8,78,0,66,0,100,39,67,1,48.366
1,92,66,81,70,65,9,28,31,1,54.691
21,28,9,0,73,11,3,31,45,1,54.964
9,0,100,0,17,9,93,73,44,1,63.417
22,0,74,0,80,0,100,30,81,1,47.752
11,7,93,79,30,8,87,64,66,1,51.167
18,81,28,78,65,86,11,35,16,1,62.962
3,0,74,0,73,0,100,30,71,1,48.902
8,26,74,67,84,14,62,29,64,1,51.385
17,0,100,62,71,0,93,36,60,1,49.822
6,71,36,81,33,91,18,61,36,1,54.568
24,32,65,28,80,27,72,33,50,1,57.184
25,51,14,60,57,87,31,40,55,1,65.024
12,0,88,15,37,0,100,61,71,1,55.064
26,92,13,77,73,85,12,33,29,1,58.686
4,25,9,10,83,22,68,24,66,1,54.255
5,69,26,35,68,85,16,34,35,1,53.57
23,45,42,82,56,63,34,39,35,1,60.679
