22,0,100,22,72,0,100,24,91,1,665.13
6,21,99,63,26,34,75,64,59,1,52.667
3,0,100,18,85,0,100,6,100,1,47.613
16,0,100,40,39,0,100,35,73,1,51.768
11,2,86,74,37,0,72,61,69,1,49.4
7,33,75,69,66,11,59,37,67,1,54.301
17,11,95,74,43,0,85,59,56,1,53.04
14,69,87,77,38,24,23,59,20,1,51.081
8,35,87,74,61,22,71,57,65,1,51.53
5,7,94,62,39,7,90,57,65,1,47.943
21,12,76,76,40,26,74,64,63,1,45.722
25,17,61,40,83,9,73,26,89,1,48.851
27,4,67,61,74,15,76,6,93,1,48.614
26,18,76,53,89,19,80,8,94,1,47.847
19,61,58,73,66,73,22,60,63,1,48.564
15,71,60,96,58,70,25,60,60,1,46.966
1,80,81,84,39,69,9,65,2,1,50.508
23,13,68,32,82,12,75,7,88,1,48.263
2,15,83,54,68,1,92,38,86,1,51.538
4,9,80,8,76,0,100,29,95,1,49.283
18,10,75,67,83,10,77,34,71,1,56.351
24,12,86,59,68,4,82,39,85,1,43.92
13,15,78,28,91,5,87,36,86,1,122.05
9,0,100,36,26,0,78,78,71,1,55.092
20,3,90,18,68,0,100,30,86,1,92.602
10,11,94,14,40,0,100,58,83,1,44.797
12,0,97,24,37,0,75,80,82,1,56.838
