14,20,70,90,0,20,50,100,30,1,152.49
20,0,100,10,0,0,100,70,100,1,103.24
24,0,100,80,30,0,20,70,100,1,152.95
18,90,10,90,10,90,0,90,30,1,109.84
13,10,0,0,0,70,30,0,70,1,90.012
3,30,80,100,10,10,20,90,20,1,82.142
27,20,70,90,20,30,30,80,30,1,61.962
6,0,30,10,90,0,100,10,100,1,108.19
7,60,60,90,70,60,40,30,70,1,79.143
15,70,60,90,80,60,20,20,80,1,74.665
21,80,0,20,90,80,20,10,80,1,68.999
23,30,80,90,30,30,40,70,20,1,65.4
10,0,100,80,30,0,100,70,100,1,84.647
11,0,100,70,30,0,100,70,100,1,64.882
16,10,100,80,20,0,80,80,80,1,54.56
2,70,70,90,30,30,40,70,30,1,65.491
22,0,90,10,90,0,100,10,100,1,59.235
9,30,80,90,30,30,70,80,70,1,56.071
5,20,70,10,90,20,80,10,90,1,63.313
1,100,60,70,20,80,0,80,0,1,63.304
25,80,10,30,80,100,30,20,60,1,62.007
26,70,60,70,30,90,30,70,60,1,100.5
19,80,0,70,70,100,30,30,60,1,62.201
17,40,70,90,20,10,60,80,40,1,57.825
4,0,90,0,100,0,100,0,100,1,69.391
8,30,70,90,20,20,40,80,40,1,60.486
12,20,90,70,20,20,90,80,90,1,57.236
