17,35,89,88,11,0,92,80,59,1,111.09
7,75,20,61,60,88,35,39,10,1,162.19
9,17,86,71,15,14,80,85,81,1,68.701
15,50,40,40,73,40,60,27,60,1,130.5
25,50,6,4,96,75,10,4,94,1,100.59
21,5,80,0,80,5,86,20,95,1,102.1
18,46,54,65,39,43,62,61,65,1,89.175
13,40,54,0,95,44,56,5,95,1,69.806
8,43,70,85,11,24,62,89,25,1,100.71
20,0,90,0,95,0,100,5,100,1,61.51
24,45,55,30,60,45,55,40,80,1,83.809
26,74,50,60,35,80,25,65,35,1,80.76
19,50,4,5,95,91,5,5,50,1,113.87
6,5,55,11,89,9,82,11,80,1,81.756
3,28,66,60,42,26,68,58,60,1,78.597
11,0,100,50,0,0,100,100,100,1,68.775
5,37,66,50,41,35,67,59,75,1,62.393
22,0,100,0,0,0,100,100,100,1,52.637
1,90,55,87,15,82,18,85,11,1,70.515
14,75,57,70,24,50,35,76,31,1,65.864
12,7,85,35,41,4,91,59,90,1,56.956
2,50,61,67,38,44,50,62,50,1,62.852
23,50,56,55,41,38,54,59,59,1,59.263
27,36,56,60,60,36,64,40,76,1,61.631
16,1,95,63,7,3,93,93,88,1,61.337
4,0,100,5,60,0,100,40,100,1,66.568
10,0,100,29,25,0,100,75,100,1,47.359
