20,0,100,0,100,0,100,0,100,1,218.74
12,60,0,100,10,0,60,90,60,1,87.074
18,88,0,85,10,90,0,90,0,1,88.599
27,54,45,56,54,61,57,62,77,1,202.17
14,85,52,90,23,32,44,68,53,1,178.31
25,0,0,10,96,95,50,8,92,1,126.27
7,58,12,65,29,78,3,70,8,1,110.93
19,10,0,60,90,90,40,60,70,1,70.346
4,0,100,0,100,0,100,0,50,1,64.462
5,10,30,0,100,46,53,0,98,1,78.569
26,20,53,54,60,43,44,56,81,1,78.886
8,10,78,72,32,26,80,36,67,1,84.974
13,51,0,0,80,95,61,62,72,1,91.745
2,40,57,53,59,41,56,42,61,1,97.532
15,57,19,76,66,87,15,66,45,1,101.24
23,15,16,65,64,43,55,60,38,1,79.024
11,0,89,56,96,0,100,53,97,1,68.424
24,35,27,51,62,65,20,29,94,1,74.418
6,21,12,4,94,91,2,58,85,1,86.726
16,13,85,80,23,0,58,62,38,1,77.632
22,0,80,6,96,7,100,16,100,1,79.249
3,26,13,61,73,40,11,58,100,1,79.527
21,72,4,41,59,96,12,20,82,1,75.967
10,0,100,54,38,17,71,86,67,1,61.529
1,80,2,86,40,58,6,80,27,1,60.041
17,86,83,100,0,8,61,94,7,1,58.296
9,41,60,82,42,37,55,60,70,1,130.26
