14,43,61,55,27,36,44,67,35,1,121.03
18,28,12,14,86,65,60,26,65,1,74.79
19,54,2,34,88,97,6,6,50,1,64.763
10,5,89,2,9,3,80,93,16,1,59.664
9,35,58,89,26,34,66,72,61,1,52.198
6,29,21,59,66,71,33,33,80,1,54.159
4,0,100,23,0,0,100,100,88,1,47.619
23,39,20,56,72,66,11,30,58,1,56.005
25,23,5,15,99,88,6,1,86,1,55.984
1,77,32,78,15,84,11,78,56,1,64.157
21,22,12,24,88,54,30,11,63,1,61.943
2,37,54,61,31,56,17,62,59,1,54.803
3,35,69,57,42,39,58,54,54,1,53.692
8,58,67,68,26,29,53,71,52,1,52.605
26,55,18,40,72,72,35,21,58,1,56.974
22,0,100,0,100,0,100,0,100,1,46.946
27,39,40,58,35,69,36,68,61,1,53.053
16,20,70,62,25,14,87,69,58,1,56.61
12,19,71,31,18,18,62,80,42,1,51.136
20,18,64,30,65,25,79,29,78,1,48.562
15,71,21,60,40,81,29,71,44,1,58.696
7,40,38,61,42,58,38,62,42,1,54.457
13,42,11,25,31,85,60,22,64,1,98.954
17,67,57,74,31,27,28,80,27,1,69.479
24,44,31,35,67,79,31,35,61,1,59.05
5,38,60,22,77,39,66,24,58,1,47.709
11,21,78,13,87,12,82,13,88,1,43.628
