4,0,100,0,0,0,100,100,73,1,117.34
15,100,5,100,6,100,4,86,22,1,65.454
22,0,100,0,24,0,0,82,100,1,63.264
11,0,100,0,100,0,100,0,100,1,49.443
2,22,80,50,78,12,74,26,68,1,63.381
19,71,8,89,33,100,0,75,0,1,59.903
9,20,100,25,85,12,88,22,86,1,74.059
24,29,82,9,81,0,22,20,75,1,69.869
7,40,60,20,100,30,50,0,40,1,99.24
16,0,100,0,100,0,100,0,100,1,56.485
8,10,90,10,100,0,80,0,50,1,70.359
13,20,50,0,100,20,70,0,95,1,61.913
10,0,100,0,100,0,100,0,100,1,51.054
14,40,70,50,30,40,50,60,60,1,63.225
26,50,60,45,80,40,60,30,50,1,74.532
23,30,60,25,80,10,60,20,75,1,70.867
18,40,60,40,95,35,50,0,60,1,61.17
21,100,0,60,0,100,0,100,0,1,51.909
20,0,100,0,100,0,100,0,100,1,50.212
27,40,75,20,100,10,70,0,100,1,60.763
1,50,60,40,50,50,50,50,30,1,57.994
12,0,100,0,100,0,100,0,100,1,47.71
5,0,100,0,100,0,100,0,90,1,49.768
6,30,80,10,95,0,90,5,80,1,64.378
25,40,40,20,100,20,60,0,100,1,58.976
17,60,100,80,10,15,50,80,20,1,56.689
3,20,100,20,100,0,60,0,50,1,54.351
