4,0,47,0,0,0,100,84,0,1,135.14
8,10,49,68,0,0,25,48,10,1,75.14
18,75,5,90,75,80,5,30,0,1,77.964
24,20,30,30,30,10,50,70,60,1,153.02
6,60,10,70,70,50,10,30,70,1,69.737
1,30,30,80,20,20,40,70,20,1,78.132
3,20,50,50,70,20,30,10,70,1,97.496
16,0,90,50,0,0,90,100,50,1,73.074
20,0,20,10,70,0,30,30,80,1,65.837
2,30,20,70,80,20,30,20,50,1,56.727
12,0,100,10,0,0,80,100,80,1,82.513
9,30,60,80,20,30,80,80,80,1,78.833
13,90,0,0,100,100,0,0,20,1,64.185
27,20,50,30,20,50,70,80,70,1,62.074
15,80,30,90,80,90,20,20,10,1,58.688
11,0,100,10,20,0,90,80,70,1,61.736
14,70,50,90,20,20,10,80,10,1,53.603
22,10,30,0,90,10,80,10,90,1,80.228
10,0,100,70,10,0,90,90,70,1,54.624
7,80,0,50,95,90,5,5,5,1,76.643
25,10,0,0,100,100,0,0,30,1,54.336
23,10,5,30,90,70,10,10,30,1,67.85
5,20,5,5,90,60,20,10,40,1,61.754
26,70,10,80,95,90,5,5,30,1,61.575
19,80,0,70,100,100,1,0,5,1,56.935
21,60,5,30,95,95,5,5,10,1,58.063
17,95,30,90,0,0,4,100,5,1,62.088
