17,50,85,75,50,0,20,85,0,1,102.34
7,50,25,50,50,95,5,50,5,1,76.709
1,90,5,65,50,60,0,50,0,1,67.364
15,100,0,50,0,100,0,50,0,1,51.116
9,50,85,80,0,10,15,50,5,1,76.121
18,50,50,5,50,75,30,13,13,1,91.391
19,100,0,20,80,100,0,20,5,1,73.098
27,50,50,50,80,0,23,20,50,1,76.867
23,10,10,50,70,20,20,20,50,1,92.306
2,60,80,80,30,20,50,70,20,1,62.359
22,0,100,50,100,0,100,0,100,1,51.074
10,0,100,50,0,0,85,100,10,1,55.872
12,50,80,40,20,0,100,80,50,1,61.229
21,90,10,40,20,60,20,60,20,1,78.76
8,90,50,100,0,32,8,90,10,1,70.495
20,0,85,0,100,0,100,0,80,1,59.76
16,15,100,85,10,0,90,90,60,1,80.599
25,30,30,2,20,80,30,20,80,1,147.64
24,30,80,50,30,20,30,70,60,1,64.908
3,50,80,90,10,0,30,90,20,1,100.55
5,3,100,1,98,1,100,2,100,1,83.424
26,95,15,85,5,100,1,89,0,1,73.718
13,60,40,20,30,85,10,70,20,1,74.529
4,0,100,10,95,0,100,5,100,1,85.12
6,95,0,70,20,100,0,80,0,1,66.322
14,100,5,100,0,95,0,100,0,1,214.3
11,0,100,10,5,0,100,95,80,1,64.319
