26,75,30,80,35,75,25,60,50,1,209.64
22,25,70,10,60,15,90,20,75,1,82.104
20,40,65,25,60,50,80,40,50,1,129.69
17,70,75,85,35,30,40,70,20,1,109.94
14,95,15,80,30,85,10,75,35,1,74.936
12,10,90,15,70,40,85,40,60,1,112.5
1,70,25,85,70,80,50,30,60,1,85.456
15,95,20,85,70,90,10,30,10,1,99.587
21,90,20,65,50,80,20,50,60,1,99.175
13,95,30,15,80,100,15,20,70,1,80
6,70,60,25,80,70,30,20,60,1,81.175
10,15,70,70,40,10,90,70,65,1,92.305
19,100,0,85,90,95,5,0,60,1,79.76
4,0,75,35,40,10,95,60,65,1,78.195
27,70,20,70,30,80,15,70,30,1,83.801
8,65,35,80,70,60,40,30,60,1,81.62
24,70,40,40,70,65,20,30,70,1,93.455
16,50,80,60,30,30,60,70,65,1,76.383
2,70,30,80,40,70,30,60,60,1,67.664
25,80,0,40,90,100,10,10,75,1,73.786
5,70,30,40,70,70,20,30,60,1,64.047
3,80,60,70,40,60,20,60,70,1,60.2
7,70,20,70,60,70,20,40,50,1,68.193
23,70,40,70,40,60,30,60,70,1,66.261
18,80,20,60,70,70,10,30,60,1,68.389
9,40,60,70,60,40,60,40,60,1,57.256
11,10,80,20,40,10,90,60,80,1,62.896
