10,17,100,33,0,0,80,100,26,1,129.31
14,70,81,91,36,22,76,50,11,1,79.516
26,89,8,89,79,95,0,32,14,1,69.527
18,72,57,84,83,39,53,7,34,1,60.551
16,23,82,71,19,5,77,71,30,1,57.92
4,0,80,70,82,0,100,15,50,1,52.159
25,50,0,9,94,91,15,20,72,1,62.248
24,62,65,79,15,35,62,79,39,1,55.217
2,33,74,81,40,13,89,63,57,1,49.839
7,84,55,78,62,77,13,42,15,1,65.696
13,8,21,21,81,46,57,16,85,1,54.167
22,13,40,22,38,7,88,66,69,1,54.521
8,11,78,62,72,25,86,32,78,1,51.639
27,33,94,79,24,28,75,66,76,1,46.348
15,85,10,90,75,97,6,23,6,1,50.319
9,29,78,81,33,21,86,72,64,1,52.703
20,22,83,56,79,11,95,21,72,1,53.688
5,41,27,31,29,29,59,69,57,1,51.336
1,100,41,96,26,72,15,82,20,1,56.896
19,80,3,89,74,100,1,21,14,1,54.137
12,2,95,33,26,6,100,64,69,1,52.095
17,77,95,100,12,4,74,91,29,1,62.944
3,21,79,85,79,14,81,20,70,1,47.321
23,36,58,74,86,36,58,24,55,1,57.576
6,79,23,78,30,94,16,76,7,1,50.951
11,15,85,29,34,6,98,66,81,1,52.128
21,86,14,75,68,82,13,28,7,1,50.585
