4,0,100,0,80,0,100,20,100,1,221.11
12,0,100,0,20,0,80,80,100,1,174.72
6,50,20,50,80,80,20,20,50,1,241.31
7,100,10,100,0,80,0,100,0,1,136.83
27,20,20,20,100,20,10,0,80,1,128.78
26,100,0,100,40,100,0,60,0,1,85.682
2,50,80,50,80,20,0,20,100,1,116.86
17,50,80,100,0,0,20,100,0,1,109.88
23,0,0,0,100,0,0,0,100,1,67.519
5,0,0,0,100,0,0,0,100,1,52.059
10,0,100,0,0,0,100,80,100,1,81.64
14,80,50,100,0,50,0,100,0,1,109.81
13,0,0,0,100,50,0,0,100,1,67.519
19,100,0,100,80,100,0,20,20,1,70.554
18,100,10,100,50,80,0,50,20,1,140.63
20,0,50,0,80,0,100,20,100,1,75.712
25,20,0,10,80,50,0,20,80,1,79.783
1,80,50,100,0,20,10,100,20,1,73.424
24,0,50,0,100,20,50,0,100,1,78.952
9,0,100,10,20,0,100,80,80,1,76.119
3,50,50,50,80,20,50,20,50,1,92.208
21,20,0,20,80,80,80,20,80,1,92.287
22,0,100,0,100,0,100,0,100,1,49.385
15,100,10,100,0,90,0,100,0,1,66.209
16,0,100,20,20,0,100,80,0,1,64.913
8,50,50,50,50,50,20,50,50,1,61.314
11,0,100,0,100,0,100,0,100,1,69.818
