16,0,100,77,100,0,100,0,100,1,54.825
9,0,77,0,100,0,100,0,100,1,47.847
5,0,38,34,100,34,60,0,75,1,46.696
26,0,0,64,100,31,63,65,100,1,46.031
19,100,0,100,100,100,0,0,58,1,51.337
22,0,100,0,100,0,100,0,100,1,41.769
20,0,75,0,100,0,100,0,100,1,41.847
4,0,100,0,100,0,100,0,0,1,45.058
18,59,75,85,66,37,68,95,65,1,43.654
15,100,0,100,20,100,0,78,19,1,42.52
12,0,100,0,100,0,100,0,100,1,41.721
25,28,0,70,100,27,32,76,64,1,47.866
14,15,58,72,20,1,67,76,30,1,45.671
27,25,75,80,76,6,65,25,65,1,47.384
3,0,86,65,100,19,74,0,67,1,44.09
21,71,0,24,100,100,0,28,16,1,47.141
10,14,100,24,100,0,100,0,17,1,43.801
2,15,85,76,100,0,90,0,23,1,45.168
23,7,69,65,100,0,68,0,72,1,44.913
6,100,0,100,100,100,0,0,0,1,44.089
24,0,21,82,100,6,32,0,100,1,43.263
17,13,78,84,20,0,72,78,4,1,45.782
7,100,0,100,0,100,0,100,0,1,42.776
1,20,74,99,15,0,81,67,15,1,48.01
11,0,100,0,100,0,100,0,100,1,41.686
8,9,84,100,100,9,92,13,82,1,42.345
13,100,0,0,100,100,0,0,100,1,42.158
