12,8,90,15,7,0,89,67,88,1,68.964
13,16,0,0,96,36,9,0,88,1,60.896
21,31,11,48,62,44,15,39,61,1,84.532
4,6,88,11,0,0,100,89,68,1,66.741
18,83,11,44,65,90,15,18,48,1,69.936
22,5,13,3,40,7,91,56,78,1,58.986
16,11,92,71,7,5,72,86,5,1,80.481
6,25,17,24,44,42,60,59,89,1,98.042
14,69,34,70,7,35,36,76,42,1,89.926
2,27,35,70,80,25,40,22,83,1,46.609
20,7,25,4,17,0,90,86,55,1,61.895
25,50,4,3,96,63,2,2,96,1,67.69
24,11,28,9,17,14,78,56,96,1,52.711
7,61,6,44,38,42,33,73,91,1,72.51
11,4,65,11,21,2,89,86,89,1,54.003
27,51,58,34,13,46,56,64,42,1,71.255
3,20,13,31,19,20,45,58,85,1,75.145
23,31,15,33,62,11,39,9,93,1,53.182
8,10,67,59,9,11,84,69,63,1,47.96
5,5,16,12,43,5,52,48,64,1,61.465
17,80,76,95,11,6,38,88,17,1,63.47
26,54,2,18,26,32,67,82,65,1,79.714
15,36,45,25,23,61,54,59,64,1,63.524
9,35,83,59,19,27,71,91,74,1,52.135
19,25,3,2,79,95,6,5,94,1,55.742
10,15,75,9,12,10,92,93,66,1,54.377
1,39,9,73,15,44,35,86,66,1,65.665
